packet_size,flow_duration,request_frequency,token_entropy,geo_velocity,trust_score,label
541,10.386068004930019,2,7.564013317509546,7.049738887844467,80,0
417,3.137812086181503,5,7.716307353039292,7.0715808309598485,79,0
469,3.6399875214919426,11,7.576134953546594,2.0583554494635385,87,0
352,3.3492357309136227,4,7.330730114555005,13.495860604800114,74,0
439,1.8951055948482989,5,7.40418430720289,4.186814793653816,92,0
682,0.7085138341720715,0,7.771452412507039,10.775623619104222,71,0
369,0.9743596936199543,3,7.40315180308229,20.226204706530027,85,0
358,2.0206523933850944,4,7.267433428476231,2.4605604280639968,96,0
673,2.1008363493001614,6,7.320714244567882,6.1645429227121165,90,0
500,5.228139033998306,4,7.320280233584491,4.311228138642917,75,0
357,0.6127107300021064,4,7.617691856766171,31.455030866004137,68,0
295,0.7443921905301923,7,7.503482540374356,1.1791419917919153,68,0
341,1.505400942155492,5,7.332472381946251,3.276784351798952,78,0
320,0.492143773295031,3,7.393526134141062,21.58117018630236,76,0
609,3.8128719580975967,3,7.408983525948726,16.658491921595203,70,0
417,1.8428511045713676,3,7.419571382232316,1.7946868583800326,77,0
477,1.8275057167391895,9,7.170263710214488,0.8155989572565542,74,0
585,3.47113634325516,2,7.62129238523,0.0658369984739258,68,0
653,1.6262385904952152,5,7.577197536089839,14.817856363598318,72,0
667,2.696313679446184,4,7.507564209246599,6.854262204284469,100,0
736,0.8316068435232767,8,7.68693248932036,2.8376065028493263,72,0
616,2.046104245455421,5,7.880428034194862,1.5284293871736336,74,0
579,5.949389369817191,5,7.118656054987443,1.1046045363720178,74,0
153,4.770226047916949,6,7.294536892590373,7.730979718132527,88,0
425,2.2926350173807335,5,7.511309662989929,2.6352445814397205,54,0
678,8.216066935031558,5,7.380033463977076,3.3974681904158484,77,0
650,0.08094211488364407,1,7.297556756707442,5.917427286358791,77,0
312,0.840002974833037,3,7.417985659157212,9.737444027238476,70,0
460,2.874534269155122,7,7.433830302523223,1.8724720695134982,89,0
687,4.129833601385695,5,7.507761708077648,6.718957694764044,91,0
546,4.10792032977784,4,7.628051947969389,1.9001996735330224,71,0
417,1.6906853744384118,6,7.379996345881502,9.305808916107054,76,0
461,4.509449575636889,6,7.740999763350574,14.39010600883327,89,0
574,5.166764108246037,7,7.530973711553042,6.096204670256805,72,0
495,1.7167328703780156,5,7.62453996923294,7.780636018852029,78,0
357,0.31517149805508693,8,7.8575180836291265,0.9529073640562908,67,0
543,1.6457391492182287,7,7.612058750128761,0.717079067068414,72,0
316,0.9712359249830986,4,7.5395919086221115,6.242074768263074,100,0
718,5.078402095504593,2,7.535826476241151,3.232487850434909,92,0
292,2.355162529141232,5,7.292405531476275,2.8585061699829595,74,0
788,0.8638210692620883,2,7.5884280245117814,8.644076052388229,88,0
356,0.6066434359916295,3,7.2168440869189086,18.728131017931794,63,0
615,3.091792539756603,6,7.341761068146103,3.886411614862177,78,0
590,4.973956715194377,5,7.3973336390980675,23.413993406923122,88,0
290,0.08627225135000764,2,7.370578359091529,0.06428928819220561,100,0
495,0.7700536101470513,3,7.5582075329447385,4.389637079496463,76,0
491,3.605652593981652,5,7.620193878014793,16.681394390721486,75,0
385,0.9333718995811962,3,7.555961401093584,13.288563977259907,79,0
330,4.133087763628742,8,7.4074474983616545,2.3353100126570645,64,0
582,1.8856469988487718,8,7.439356324828417,4.687156520104178,60,0
543,7.38510694592438,6,7.294996067838574,16.388896308525556,76,0
459,0.2456507944163017,6,7.6185611887722375,23.016499342718117,84,0
532,4.407679760829808,2,7.367811190250592,0.33880533539820795,88,0
387,0.7230112220341735,6,7.62304921490395,11.509821153099313,100,0
649,3.0712890218223547,3,7.36972093258683,0.6312068348554063,81,0
494,1.088632234777333,2,7.390121653206065,1.5682402300421865,77,0
436,4.155831751811864,6,7.7842559010466585,0.182342648838925,71,0
717,0.9824271568967167,3,7.158580452918222,1.5488855621983455,78,0
735,3.45309561008459,3,7.715074246430322,6.32345301731999,100,0
676,0.02821134098625088,3,7.483727889634138,0.8623001318762322,80,0
430,0.27087577144862074,3,7.611841812283297,0.04565538598473668,93,0
115,3.4735443343481127,8,7.938587735394309,10.537780722347758,72,0
265,1.8804844827867968,4,7.34850308832768,16.011587922148834,85,0
608,1.2428893189182346,3,7.387315079777256,5.250316725203957,84,0
446,3.392261626484338,3,7.385435173668292,0.7676369338301783,77,0
395,0.41752330223948164,4,7.303160864526269,3.568523840196063,84,0
874,0.28113354859380235,4,7.4420429551879455,3.683178264738377,79,0
392,1.780175573329211,6,7.846726844802323,13.006683965134938,87,0
548,0.5412815200775235,6,7.456820884412831,25.58674413105595,86,0
542,0.5412107819947788,3,7.456036639424255,0.28921176385740455,82,0
388,0.883570703734011,5,7.7653904511884635,2.514153611836314,69,0
384,1.937875304535026,8,7.598319817067972,22.87613905614087,94,0
176,1.8752625453648355,6,7.5617990776395025,2.0753019999470843,85,0
730,5.5212393380166835,4,7.961385483519025,2.4054058964184537,79,0
509,3.4016368664075105,4,7.843766279977599,37.05872595549274,72,0
486,1.7466315435079685,4,7.648279593629426,7.319714647135765,76,0
240,0.4347362278109201,5,7.523562616739702,5.269169091504534,79,0
127,2.623146155409574,4,7.2595311165638,0.9970725059678663,76,0
90,1.0121243977851229,5,7.225451218453763,5.140801029184429,90,0
438,12.788425227935496,6,7.522195343333527,0.058377063183186965,76,0
327,1.2708284625822421,2,6.940224021741477,5.193659200495924,84,0
629,2.473429838163257,4,7.149339463613483,18.318829700002656,75,0
560,3.822819950862902,4,7.5365557650795685,16.015417007057938,77,0
257,1.5099076212160614,6,7.592523572677189,4.793306926319475,92,0
491,1.2712997037933804,8,7.7679609653033825,10.680713993072835,71,0
529,2.6554645897489997,10,7.693708856253746,3.9695473058797677,67,0
597,0.8887320209290387,7,7.749123370188408,7.505070790800219,77,0
694,8.27635079863876,7,7.481196883970705,39.9600472938354,89,0
517,0.9211677059457425,7,7.117320774538395,10.20505836813615,89,0
423,4.171687843238115,2,7.610431045939712,2.600070297331603,76,0
353,1.3761555439967803,8,7.4611857344824335,12.550046882821578,79,0
651,0.1657682969172777,5,7.3605422637622455,0.24229147848677388,66,0
700,1.4803697593381386,3,7.375287019185021,8.522064595585096,100,0
600,3.7963293623614707,5,7.1817379259911895,19.108695203567894,92,0
343,6.026504002083383,8,7.757611231217457,39.743516322394285,86,0
190,2.843470695422808,5,7.610241900115631,7.622679993551914,59,0
376,0.00802489495855676,4,7.651374309823669,52.69148283262631,79,0
593,6.2952545724756686,7,7.5244838114977375,2.724499358060723,84,0
515,0.7361311226041459,5,7.452408752138813,25.32670324984413,72,0
605,1.9249114226921977,5,7.671698642037092,4.473304681362153,90,0
902,0.6665737208292375,6,7.714924059151047,2.3166128052201604,89,0
394,2.760231969095294,3,7.450030063142396,75.74701961947287,83,0
467,3.5879051049911355,8,7.830105772872409,6.283252744648084,64,0
787,1.1808091189719705,1,7.232720495718193,26.640981927309056,88,0
813,3.155692749092839,2,7.451841084994058,0.529966838359608,88,0
292,1.8528993625465582,5,7.559585662304238,0.36553952607059315,83,0
645,1.9496955246252847,5,7.254324946680907,12.134571796038925,81,0
697,0.7945234293783581,5,7.348758008484264,0.9485376030267652,60,0
326,1.6006829044404034,7,7.612669759008433,28.54936989143122,82,0
447,0.6558481215774026,2,7.343459575798325,1.981246574566139,88,0
450,0.17808741497346203,3,7.5369486442694935,15.362242165155699,78,0
565,0.4844022920768664,2,7.299190596642178,7.599084858699216,69,0
720,0.28518724247541954,6,7.256563247766911,0.09921298273598113,100,0
598,0.4995257796773977,7,7.829792433031425,15.56005986879107,67,0
501,0.44056623009800927,3,7.594117574107757,5.378461473846446,81,0
394,2.2965695965291757,9,7.63363992157097,24.817958326224627,78,0
597,1.1527898271318329,9,7.490456369005984,12.372907656813332,72,0
613,5.566659851084962,3,7.51018220024413,7.3179188231394985,89,0
751,0.46250559353187704,8,7.597464439814852,13.177298922499608,69,0
718,3.695613715084911,8,7.512408140204746,2.239675486789665,76,0
411,0.012548262598417018,2,7.454177179714417,9.92053743900923,71,0
576,0.6774492198925629,1,7.2349406818916915,11.618838449603956,59,0
325,3.0277802101371125,3,7.5773392179659105,27.85935272057085,95,0
304,0.670918859055896,9,7.614360238822677,5.151817274736985,79,0
588,1.3254554107511474,5,7.361004815103016,5.070377907566933,76,0
764,2.3863685606540606,5,7.5970438525968405,22.084303941816962,79,0
345,0.907033399238835,9,7.649879941694651,2.651262124211224,67,0
359,0.0205514484150648,2,7.429165533539376,0.16504685766700003,98,0
315,3.2742190774759514,9,7.478104997671744,0.10753510665177766,94,0
532,1.6804079982648612,4,7.813431977833265,0.28324482020765573,81,0
574,0.3613431273332082,2,7.522835297449105,4.292811957862258,63,0
433,1.2272911211893247,3,7.865149986768371,1.1518219033629007,79,0
472,1.241371854108699,7,7.428454944438595,8.241877159435235,67,0
479,1.4297881180720484,7,7.608958987960495,1.0723063726571889,72,0
699,0.849410960697022,6,7.551518673452461,6.271313234019904,81,0
489,0.7799694951839931,5,7.5937662926945,8.032939609697799,93,0
418,1.2761691960283152,3,7.378380761695311,9.168822362681052,71,0
664,1.0751991347469272,8,7.673616723409849,16.71151792336509,86,0
572,0.818051002369046,2,7.628155520731905,2.364360096671779,76,0
336,2.377281745363973,7,7.813305034226884,13.122329244304062,63,0
433,1.4885992092136426,7,7.517906918888757,25.787928043397386,92,0
447,5.756128363281998,3,7.280158118667521,16.255792577911677,97,0
622,1.979918673629183,7,7.560041096001902,0.13530526140394822,87,0
383,1.0940006220244205,1,7.607536958575554,12.92017162007475,60,0
496,1.4920693484818806,5,7.069925942332934,9.463926634869042,75,0
220,3.038268703042814,5,7.178171242384859,1.4222047784061485,69,0
585,0.5764993450291506,5,7.344278941297078,22.906169292684687,62,0
308,0.8189848095759963,2,7.160662529428104,6.641859929863729,83,0
284,0.870860198238621,9,7.356323105390044,4.948042590185322,73,0
483,0.24681360293916849,5,7.60595887233758,9.713017254802196,82,0
379,1.0830040101138536,7,7.454278665771697,2.56175515148196,59,0
646,0.2753657507965188,3,7.536367554057725,0.6854702759177329,69,0
507,0.018998379870458913,9,7.597461634022755,6.944131663786487,76,0
607,0.34944818943220574,7,7.647790150082969,0.1957967215886776,85,0
333,0.29422411509221585,6,7.656722762142851,4.335617562202917,79,0
466,0.08944961766827379,5,7.5371356444435795,12.287971471280056,72,0
391,0.24099817658954353,4,7.263644754466811,9.629936053030994,71,0
407,2.3376077744063455,5,7.611010068856954,13.7179401220115,81,0
797,0.39989032293944665,4,7.413603382160764,7.126104855700973,79,0
493,0.5126840399984524,6,7.457951109510088,2.713197921632822,78,0
505,4.916451273614603,7,7.677369647259862,24.76734049252856,68,0
558,0.11259956083263449,7,7.574325366578444,11.984495335383949,84,0
484,3.8900386516107157,0,7.4323264770929685,22.708726495598448,92,0
449,1.400733540178455,4,7.4726064984009595,15.549942299664801,94,0
320,1.2010098071939306,8,7.442314932241198,9.20264518027434,91,0
240,3.6909909433403643,5,7.72558268569492,4.12991692512943,87,0
311,0.2883661536490699,5,7.4590213622722485,4.312251712113458,60,0
456,0.29067318622293964,5,7.712570541014448,4.337515562158407,78,0
458,3.748606697269123,4,7.578638333225303,7.072848170167219,78,0
638,3.548315595521279,2,7.603405538469585,4.916870362453033,86,0
362,1.4811979531128896,6,7.589429357372664,9.164720357499311,78,0
572,3.3595321655220576,6,7.66889706833043,22.48411085972842,69,0
457,2.5591227817107756,2,7.415588345646039,2.1890193195800918,89,0
651,0.14374754422275965,3,7.78193529389093,22.463455457486337,73,0
401,0.14218817633966718,4,7.419533291280084,0.47216501578347714,86,0
743,1.3279526132754103,5,7.456710557641979,19.98501061033941,71,0
571,2.2529328284954375,6,7.700402166381266,20.114174818614718,86,0
449,0.3035811864033686,5,7.415882221661179,5.612254719718766,64,0
529,1.3579483733350857,3,7.131486532407829,2.7378743761792923,81,0
491,1.459017109880419,8,7.471071126752124,6.041620716105721,63,0
510,0.9624528082982721,6,7.798965521864339,19.413340306169808,66,0
614,2.1054368236329064,10,7.624465327853212,0.2219301032939733,76,0
581,1.0254538612235735,3,7.59797352906522,3.6430192624045112,74,0
620,2.1864627588272567,5,7.423496495578056,4.207375285629912,72,0
612,0.20232180423697285,7,7.247281557137361,6.69046776333912,80,0
606,0.6053017428174183,7,7.569975003081622,32.428833244027125,70,0
392,0.5111771963668411,8,7.229979574810569,4.664342782614538,86,0
703,0.13210186930493964,1,7.236766600392045,7.399950441500147,78,0
456,0.9886598041293132,3,7.587222471243316,2.333191266613584,85,0
531,0.7164234760311299,2,7.259129464493725,1.5577199363007364,80,0
530,0.948373063692482,2,7.171539932768549,0.20348836414218124,89,0
633,0.6645023561372257,7,7.824667201959365,0.5828749109492211,65,0
541,2.805595674179778,7,7.270493215786151,9.320377107663212,70,0
617,0.6822731419473527,4,7.192305843100715,13.112244917102682,68,0
599,2.575348686680863,8,7.116880963625627,16.134663521758785,75,0
496,0.24066604489388202,4,7.565032139225391,37.324042724626665,89,0
379,0.8375594490683371,9,7.669256370550476,13.421611268723,76,0
464,1.650869974440568,2,7.3454838293213145,12.431849412778288,74,0
663,1.4744467855540142,2,7.457288924750714,3.268581037189792,67,0
553,0.9239399182200317,9,7.640952030308934,11.6843584073248,79,0
399,0.2755702288370949,2,7.473123654536001,0.8272317930159012,86,0
544,1.8800745310739346,2,7.516882767371677,33.28643925315812,83,0
734,1.0273343690496448,5,7.485000180030096,16.489488834992965,78,0
593,0.322671238503966,4,7.500794681279776,14.68234954709483,86,0
547,1.639966811195188,4,7.580560261360115,5.828796047900151,100,0
460,1.1430862773522132,5,7.426829402489288,5.741201010408394,80,0
265,0.7696247416193058,4,7.57591343018702,12.929465930533839,83,0
455,1.1760510455605884,3,7.633567591298435,13.358491374503368,83,0
488,1.3729262976598566,6,7.517165722498929,33.95324553612441,73,0
340,5.658668433137787,6,7.571612648251373,7.642688855991119,92,0
608,2.075738167238102,3,7.874539311752247,0.6661089766660517,78,0
432,1.9456043704290116,5,7.580187976936164,13.697921397512548,66,0
496,0.7358267076736092,9,7.531831665970086,1.8135715199351576,80,0
470,3.5951630773943335,6,7.418218634421817,19.100132033279422,78,0
451,0.46369407405341,6,7.451117086036971,2.2148678272776663,64,0
575,1.1873246201283416,3,7.512887999694647,3.3720413575914288,82,0
526,1.6058593302762407,4,7.453257110822069,2.720603755472355,73,0
561,0.9021494077934836,4,7.44917179111579,3.4782939225079197,81,0
333,1.3419735546246039,7,7.61592427658649,6.810212740245026,85,0
488,0.47489214579551375,6,7.471901656918457,11.736379357380075,92,0
694,0.4465006170782561,5,7.6873309854867,15.149555368567132,75,0
585,0.3865844888015673,4,7.595941525175295,31.39327753391686,72,0
268,0.4772662693369136,4,7.3540094686040645,1.8499144149139783,86,0
381,7.225859841845398,5,7.510684780428464,0.7051064993733009,73,0
654,2.400256504247966,5,7.737404081525591,5.893758309771173,78,0
490,1.0502550608216223,3,7.548590631120119,25.822888014326693,86,0
292,2.1434697592790393,8,7.900053264092524,5.195560403613801,83,0
328,3.2567483189476567,6,7.7173188605718925,2.46223383856124,75,0
637,0.1978991417612585,10,7.3336877465397885,7.281064977511658,83,0
807,7.296894357861227,2,7.426684358636185,0.05965090783055877,76,0
487,1.3861606686166148,6,7.186964291242147,4.6697191609813515,91,0
490,1.3970765826696643,9,7.293224650545455,10.645356083109835,76,0
740,2.603970187263522,3,7.783514845356264,9.993599471589164,99,0
756,1.4747646324747985,4,7.690850403611909,37.64412038276231,87,0
512,0.15258889016143654,4,7.605074510570297,4.367620434890471,57,0
354,0.042456479807549394,6,7.325615241916475,6.618002071598923,78,0
506,2.0277698755944566,6,7.6206202607219415,8.446934710070877,74,0
277,2.1925446824068935,4,7.216104861401705,32.21698997593438,85,0
560,0.24164304428544717,5,7.600027871039723,0.8286990995974602,100,0
585,0.0636843869303822,4,7.317666556954811,13.068945051210958,74,0
335,0.7026852224390987,4,7.390430222408952,21.168373185366683,72,0
259,3.8887032896761853,3,7.383735904815675,32.99407293560842,84,0
720,1.9681404619264753,5,7.320942155711357,0.8439746273037085,83,0
623,0.21382557237264585,3,7.385473323414258,7.848567167739446,60,0
572,0.2779279673997734,5,7.068017285829771,46.77919467671849,79,0
658,3.875099944488873,3,7.641018543765615,0.6940534554472432,79,0
472,0.3183496707066956,7,7.426243246073369,1.700240224511091,71,0
322,4.43331464709981,5,7.5658345742365,2.0253609458916886,92,0
206,0.470974313859849,7,7.593507201247224,4.92417998111984,90,0
686,1.8954862631701908,3,7.040657677706535,0.40788457102589537,73,0
300,0.35925533299435297,5,7.610349012410698,9.942457105193153,76,0
309,3.2293915801124515,3,7.6609334249316365,77.40424198442439,85,0
511,1.30213776280938,7,7.449662338143221,5.877064846426789,86,0
590,0.041652135472272644,5,7.760495068331086,0.4307609341052624,74,0
463,0.07933912971374664,6,7.66013875304056,18.22339242503674,87,0
533,1.2019884375988248,4,7.884808934003637,1.9859215578078846,90,0
387,0.12745799584131082,8,7.593337910951569,6.081085792453573,54,0
474,0.8318112001153614,7,7.459573407581827,1.4181190059594517,100,0
548,1.1698476524116266,4,7.363053290719517,5.542612918548483,70,0
495,9.010138309588186,4,7.380570236785619,2.392632217597296,84,0
573,4.768511164957182,2,7.736657084335514,17.352175314907377,98,0
634,4.010471060151745,2,7.282253516970918,7.9569879875797,78,0
371,0.04909613899066447,7,7.498407439857364,10.023951328054103,82,0
704,0.3103169422320077,1,7.110807743203004,4.468452708181917,82,0
868,1.7223281657154628,4,7.510766803859485,17.203317399719108,76,0
417,2.330407013301227,8,7.6448378793038065,13.551491370971062,54,0
745,2.8753243401329778,4,7.318284432327558,18.539748659233975,75,0
455,8.762777046748653,2,7.262649151149407,1.0220707093106676,82,0
462,5.423235702465352,5,7.537993880978882,21.330593441947983,70,0
723,4.118528209075362,11,7.402137376505786,1.3581335325216628,89,0
402,7.03590645772363,3,7.577448846554819,6.137920841941234,84,0
642,6.693242268399565,3,7.510021487747421,21.273405348937878,90,0
374,1.273841538490414,4,7.485484649504526,7.228376605651494,84,0
713,0.10666914675763792,0,7.596564855986551,11.201401231709022,87,0
477,1.6931407840836163,6,7.731432706147349,12.881669572938604,60,0
264,0.30688078799342944,6,7.677236436442163,7.962370315296168,77,0
348,2.5019734044561983,4,7.530771340166619,41.59017140085461,72,0
570,0.9076001204391284,4,7.21862331315838,24.607467425958575,84,0
374,4.7580347702971535,9,7.280120953032752,17.99001315870728,85,0
641,2.0410247772403185,5,7.509036308599483,4.531414239600043,78,0
