packet_size,flow_duration,request_frequency,token_entropy,geo_velocity,trust_score,label
835.0,1.5487533402698954,2,7.642629023156822,20.142523603760495,68.0,0
1848.1421046213493,2.984229358233864,2,7.489164467319675,4.386639181316515,89.0,1
460.0,0.7624669962234891,0,7.490146764455447,29.75075839580192,76.0,0
792.0,2.2074251191866825,6,7.471374097522332,10.753851752258765,77.0,0
330.0,0.2791435362853438,4,7.351360499129508,0.3370493528792049,100.0,0
433.0,2.376936869850241,4,7.434020463708452,29.48774751307429,81.0,0
491.0,0.7186387922019964,2,7.388422489181316,1.0578782808821503,86.0,0
409.0,0.9147676147626947,6,7.388342573006468,0.9001421976434838,76.0,0
719.0,7.024548172329579,8,7.241637053412029,35.513398037010454,63.0,0
508.0,2.807000321211346,3,7.375675973474951,2.595624146189169,90.0,0
506.0,0.39367999326289665,7,7.638683206208013,20.84629867561491,83.8158988071827,1
550.0,1.5803612993401217,4,7.664968822463205,2.464771606905403,88.0,0
554.0,0.7738908555969928,5,7.131400969771107,7.009600260205204,74.0,0
449.0,0.0251986954585619,8,7.559602798817205,2.386744914147233,80.0,0
653.0,0.9833089080793895,2,7.285397127525289,7.290071442650353,99.8158988071827,1
415.0,0.1687882831622223,7,7.45976524678001,7.261324294886903,100.0,1
599.0,0.5613750215625849,4,7.64602255285126,28.55889044560336,60.0,0
1387.5694961392721,7.814378551930882,5,7.841602414589439,1.787058108730852,79.0,1
594.0,0.0925198172013693,3,7.813838657586115,16.492618153925957,87.0,0
623.0,0.6190606342505234,1,7.67763352883536,14.372729799101323,99.0,0
491.0,0.7186387922019964,22,7.436686502892845,1.0578782808821503,86.0,1
706.0,0.5494202869045484,9,7.286984874740151,5.133777479754156,86.0,0
350.0,1.0290927438920616,4,7.624723606058254,1.497355299464268,68.0,0
425.0,1.740672425439806,3,7.403485970661902,23.131165967137303,81.0,0
631.0,0.9130212145586748,6,7.637435716486682,10.691462128624048,76.0,0
1548.5717219971873,2.021798634332173,6,7.710700524247806,2.79359984735029,73.0,1
507.0,0.3774434840887956,4,7.5427240754208995,10.960877519021842,81.0,0
562.0,0.4298486996367254,7,7.345150063585212,2.24810880883993,75.0,0
498.0,5.563002454437519,10,7.520165009130459,3.3574852658443333,91.0,1
393.0,4.0053325559442445,20,7.615479295292241,13.292562516279972,76.0,1
578.0,1.1913167374428817,8,7.425819901296117,3.762729620064715,74.0,0
301.0,1.7557302190000013,8,7.550163508744069,19.007484251729267,96.0,0
561.0,0.7188003614633972,4,7.514484262940955,2.2351592579948147,63.0,0
488.0,4.557847283543338,1,7.514734617687346,1.0548867521218477,68.0,0
155.0,10.616639885098865,18,7.510725975902392,0.2961316355203519,89.0,1
723.0,0.0055886381011792,3,7.377040619606004,1.3985106115612522,81.0,0
572.0,0.5137291239152019,8,7.400311749629625,6.17568380752656,71.0,0
490.0,1.8526889337391976,4,7.631679943262526,7.41744527074685,90.0,0
474.0,0.0323610171580645,5,7.116429914865476,9.4266864151571,64.0,0
527.0,3.4982683496327205,7,7.517960102119099,0.259040902251979,89.0,0
512.0,5.773343773361611,3,7.202596663543992,0.5523898704993878,80.0,0
505.0,0.0893301316710225,5,7.61220746673132,31.19127010021506,55.0,0
601.0,4.672897302557465,4,7.463071118857487,9.956688997752746,68.0,0
852.0,1.0873422546090885,8,7.380148516227459,19.3432146176275,84.0,0
656.0,2.220766360425156,3,7.450017047219372,0.3388937555732594,74.8158988071827,1
580.0,2.496040725973485,4,7.317011649915638,11.072574750478562,79.0,0
229.0,4.348038391758879,6,7.593251015460862,21.49092544311783,80.0,0
460.0,1.71868748762454,29,7.522831224992573,6.234771451597903,75.0,1
405.0,0.8394282870273009,6,7.472365911579875,3.3624487809843,72.0,0
648.0,4.017121717846472,6,7.259374037153375,20.890220495975548,77.0,0
459.0,1.3216911751961071,4,7.624370831180038,4.652451034233091,84.0,0
446.0,1.082828309047208,7,7.560282245210315,25.863067208773906,100.0,0
602.0,0.5793565139476944,3,7.4475731639072285,0.969171251582398,75.0,0
1623.5252700724286,1.2980262810123768,4,7.349233359469667,15.303410388378392,85.0,1
381.0,2.041904606355682,5,6.992276656298276,1.021736705407153,82.0,0
572.0,0.7660725811172763,4,7.216147160556877,6.780969534513113,93.0,0
561.0,0.7086801446812014,9,7.626019870795149,2.2999258053207345,87.0,0
282.0,2.3057397474502954,4,7.67534346228045,3.6540226106955016,89.0,0
1434.5120722311933,7.969868055045819,2,7.812082852085459,14.086898198755126,63.0,1
764.0,0.6901986383992399,2,7.58928784417275,12.418800204529887,73.0,0
516.0,1.4694295403643998,6,7.30815982013575,20.019623645941657,78.0,0
446.0,0.02485607666817,2,7.546220968519218,0.2081581063940469,100.0,1
285.0,0.4729921851499773,6,7.656869999490925,11.698674240416496,83.0,0
1570.5952007704802,0.9229817225404248,7,7.504326295170299,5.158810293931352,81.0,1
541.0,1.239639944543664,5,7.615233674646737,8.154623195877003,54.0,0
214.0,3.396205501780799,7,7.507493472475582,3.2630983203937856,80.0,0
416.0,3.681118310102301,6,7.570287919735912,11.16387123774938,90.0,0
676.0,2.0337931228465003,3,7.307959308685508,2.483939797906693,75.0,0
301.0,2.184913529869049,28,7.471979325285733,7.808571528317907,65.0,1
688.0,1.107957497532176,4,7.495063391202172,0.9500840661334043,68.0,0
327.0,6.254561152430515,4,7.582931853919429,0.7417782257066831,68.0,0
736.0,1.5478709970662572,3,7.81149938285917,0.6908317454609282,58.0,0
571.0,2.2912802379638486,1,7.527605616918922,4.26256899083794,76.0,0
471.0,0.2585302187422798,5,7.479440689183825,2.242536454572551,72.0,0
675.0,2.140798314036662,3,7.773089519787357,5.57445442387411,100.0,1
472.0,1.2392228751817909,4,7.060035143677814,32.95728147835198,77.0,0
210.0,1.0072653922064765,3,7.635486949386458,5.404424465910082,87.0,0
625.0,1.7950128603681643,4,7.480417441650283,8.346529869254427,66.0,0
596.0,0.4260658577541819,2,7.641232622932686,4.687654394293766,92.0,0
359.0,0.8328984646049431,2,7.558183831441028,19.281885460290702,72.0,0
291.0,1.0617240009063529,4,7.5069039565732,7.277497492972662,68.0,0
743.0,0.2785329474511738,6,7.475139385670871,8.163831508452326,99.0,0
1955.2734924977494,1.4020047731315173,5,7.517645260825525,1.0034038620787118,83.0,1
538.0,1.4263413862968268,6,7.733800397854706,0.223112039716668,98.0,0
613.0,0.101901163856694,7,7.531259759323478,13.712505102492994,84.0,0
719.0,0.1034112189074493,5,7.848781319612304,27.476044459135164,80.0,0
632.0,0.1448487026162019,4,7.616382917807277,9.601144756096438,80.0,0
511.0,5.812632063897557,5,7.6181928712889855,5.579679434183334,96.0,0
316.0,1.7424435409579706,2,7.271850857756734,2.8978447303686345,96.0,0
459.0,0.6226118709262922,3,7.80815211752405,9.422934424044724,74.0,0
926.9125197264196,1.4640057611570034,5,7.744748673707653,4.842993377883253,77.0,1
379.0,1.2497656636420764,6,7.457755358211599,23.87652762672996,74.0,0
421.0,6.034040717217697,22,7.485054479578916,1.9318145009119785,74.0,1
860.0,1.4020047731315173,5,7.517645260825525,1.0034038620787118,83.0,0
377.0,2.1436620635960093,3,7.58354109332175,17.91822034011895,74.0,0
726.0,2.2969603455379186,6,7.3053176264713935,6.781847538138546,99.0,0
616.0,4.605253153453504,2,7.354563002518876,3.904185169476791,67.0,0
645.0,2.931957860834124,4,7.569500997406548,5.975784152980075,76.0,0
764.0,2.0610354610214863,7,7.412597764469963,3.365430256515922,76.0,0
465.0,2.924566598793328,4,7.776968101879472,34.50563040134506,89.0,0
1372.0171719695793,6.382878307318886,3,7.79071285123951,2.0548280102141305,100.0,1
588.0,0.9722443723803388,7,7.506512605977924,18.867952639915917,93.0,0
401.0,2.4164462207132904,5,7.880974766685418,11.886715409466309,72.0,0
486.0,1.3326211870105251,3,7.460975309796219,0.014257948354071,100.0,1
363.0,1.4068532368715738,5,7.205093897562703,13.393804348342648,65.0,0
612.0,0.7198646779404761,2,7.433126438389393,2.0809881846447524,63.0,0
484.0,2.1469747015595795,9,7.608768297864792,43.91866590783435,72.0,0
584.0,1.9840270321067563,9,7.397901349928995,4.134365554963017,93.0,0
359.0,0.7255883362478989,2,7.455726722797745,2.9701709058274077,78.0,0
559.0,2.2582131952100357,5,7.699956887421749,28.920216925574525,68.0,0
309.0,0.52260128701099,6,7.246713372098953,13.663710738960388,81.0,0
1593.7179907594393,0.3411913398206934,8,7.593810136584437,6.133741100766957,88.0,1
552.0,0.7610763185107081,37,7.541060103166173,12.010565877718475,73.0,1
569.0,0.2573387185256566,4,7.420370427443931,7.368598378133772,68.0,0
614.0,5.50521832290672,2,7.078909199786821,5.430894483965644,100.0,0
698.0,0.2853288816846991,29,7.475198905289807,14.07880789660897,86.0,1
536.0,2.05874716238478,3,7.3642508821379264,6.378798960921249,89.0,0
408.0,1.821295502137432,5,7.582744303360633,3.475304655069535,73.0,0
326.0,2.181949860394503,4,7.459451612580604,0.2910467064452194,66.0,0
483.0,1.6456796835447105,7,7.544116805639979,5.3401727257130895,76.0,0
848.0,0.4830879691165015,6,7.557198112363679,0.87161316796475,80.0,0
613.0,0.9423825410066156,4,7.576774325037026,21.899040246861816,85.0,0
524.0,7.2948545014134,7,7.412808709289679,6.144088743668043,71.0,0
558.0,2.950857817627994,3,7.44901588924179,1.1521761526821095,80.0,0
333.0,2.088865626013781,5,7.276557151478188,0.7486551969453481,78.0,0
786.0,1.5187491269815534,2,7.554360194397279,7.731316612299381,65.0,0
379.0,0.7886285962653242,7,7.785416025736432,22.642329925617407,80.0,0
410.0,0.9572213441380814,9,7.687773952634895,2.3136313930100454,59.0,0
494.0,5.879095875185675,7,7.625260176841525,27.26384201321521,70.0,0
1388.5909658833205,1.4034514221398369,4,6.9959194325438565,14.501725202607313,89.0,1
620.0,0.603130781732047,6,7.2591964446674115,9.39859724788287,96.8158988071827,1
683.0,0.6079598923142838,5,7.661200099552545,25.22115302467286,72.0,0
470.0,0.6391823280068946,4,7.858912054952644,5.414156312836427,89.0,0
598.0,0.7725446535857885,5,7.672148811656866,14.646688582105313,82.8158988071827,1
696.0,0.5032930858541085,8,7.386010457823314,2.173761904967895,64.0,0
306.0,3.490468198267183,5,7.492577779505164,2.099651894686599,70.0,0
535.0,0.2662374249407778,5,7.409818818755978,23.24049410722203,67.0,0
448.0,0.7823935786837795,9,7.67593845195865,12.043494069437411,71.0,0
463.0,0.3136010094977816,4,7.12031450150948,3.466088356109829,64.0,0
574.0,1.9036260223680308,1,7.630528389572235,0.6308914156908431,86.0,0
480.0,1.6136122428805946,4,7.612050961382053,24.06396840498464,81.0,0
442.0,3.390734763633924,6,7.367518936027935,21.999186808706853,83.0,0
1567.3501249666692,0.5527949231809565,2,7.261115697875835,1.5267111032288037,94.0,1
575.0,0.6252253893777936,3,7.312097179120051,19.067845419894176,85.0,0
581.0,4.011426540066669,2,8.0,1.957687720853128,87.0,0
455.0,1.484970298576134,4,7.638857626652383,18.366319356293065,95.0,0
634.0,4.507113789635113,4,7.588897390313754,20.045002535353763,84.0,0
183.0,2.6030319296085227,4,7.242019411500649,2.291433513926499,66.0,0
684.0,2.728796010239155,23,7.4863365041806,0.0444187885374838,82.0,1
324.0,1.9295861127442733,2,7.786068380006908,9.322446453483485,80.0,0
758.0,0.1038994390283175,7,7.55407470927731,19.631096091711225,68.0,0
569.0,1.1470062892780613,4,7.494642564834266,16.404675525051996,96.0,0
897.0,1.4021334237694045,4,7.448555232494352,6.314940839201504,92.8158988071827,1
420.0,0.5292192746220896,8,7.774708128477595,24.5535157505002,77.0,0
576.0,1.6521778475636568,26,7.565604468462688,1.4263834677888323,79.0,1
539.0,0.0938945313673948,4,7.758813587694883,16.538346155499802,81.0,0
420.0,0.4985399188356343,3,7.44131900304281,19.787422765555515,74.0,0
582.0,1.1759582132286035,10,7.441061551756149,5.8095194075423535,54.0,0
407.0,3.614780986790124,16,7.578098493508533,16.58429927001327,76.0,1
422.0,0.2460454974916878,3,7.128456442189807,11.141460961656918,85.0,0
301.0,2.184913529869049,5,7.421490125188773,7.808571528317907,65.0,0
552.0,1.2520930604124454,2,7.653212955677728,5.479792876427566,88.0,0
594.0,2.1310498544086625,14,7.483029589649209,15.8773477171642,80.0,1
458.0,2.633306989890173,5,7.5018449423572,6.778470294771943,70.0,0
584.0,3.652601028529913,7,7.29376984640801,3.8458834645173816,76.0,0
442.0,1.299360425339966,4,7.361532730870435,10.0731067292143,86.0,0
878.0,4.5495382078882765,4,7.58525367321399,1.927823188925568,90.0,0
206.0,1.1190773898667394,5,7.402682233516158,0.3213229017265658,74.0,0
522.0,0.4847284521504794,4,7.444610722222586,21.380977530699443,90.8158988071827,1
435.0,2.129794485723401,4,7.376003235173477,4.960396777220761,94.8158988071827,1
684.0,2.728796010239155,6,7.337038207593051,0.0444187885374838,82.0,0
725.0,4.118837700546289,5,7.34122863696173,29.036511458407897,55.0,0
267.0,0.5912287041450358,6,7.679974686785422,15.63230378923301,71.0,0
370.0,2.721981705318213,4,7.630440219397625,1.1643313887504725,82.0,0
1658.1125914171582,0.4382061367071252,3,7.226433983340718,1.505673281270941,81.0,1
555.0,6.152000139383356,8,7.525992799064324,9.144935459595274,77.0,0
382.0,2.440340334762563,1,7.580322964214657,7.250124575216349,81.0,0
359.0,0.00951351033345195,7,7.439171035157578,5.865423570003186,87.8158988071827,1
504.0,5.38456732880729,5,7.818996070413889,5.114824133742476,92.0,0
575.0,0.3126126946888968,3,7.312097179120051,19.067845419894176,99.8158988071827,1
507.0,2.2430411122150526,8,7.626690672873331,3.0873742354445937,82.0,0
532.0,0.5750172896245288,26,7.5658573724797025,13.527764237985922,86.0,1
507.0,1.0594193567398091,4,7.480662238942605,6.625853917376632,74.0,0
1602.1543625690276,1.1269934088560394,3,7.472077673794158,15.321519918266336,82.0,1
365.0,0.6296488899653178,31,7.423179318661202,10.62415641057507,84.0,1
236.0,1.1751981005429164,3,7.380607417220795,10.481693848628868,86.0,0
176.0,2.3347535138574185,2,7.567975578508839,1.742781217710025,83.0,0
450.0,0.6363391686948247,4,7.7550475036711966,7.407582745262066,91.0,0
713.0,0.0032297758943445,3,8.0,44.849812708569125,76.0,0
465.0,1.33442889276916,7,7.784416190732497,1.4778777927560147,77.0,0
524.0,3.217617792754301,5,7.738989780511254,2.675789873627175,70.0,0
177.0,1.81024349150365,8,7.47117527805797,4.293432399354553,78.0,0
424.0,7.285831789597795,6,7.734674944009211,0.6664609593956422,74.0,0
487.0,1.5458285708529764,3,7.440547546025965,21.553857090518225,75.0,0
505.0,3.396612512026915,5,7.557366932846977,11.627518655906917,84.0,0
468.0,6.98863232913293,4,7.541888961417782,4.65623549239086,84.0,0
233.0,2.956117443903016,4,7.431495659333914,8.342404498780908,81.0,0
456.0,1.5337473622329656,4,7.573448314104413,5.5405548622966645,89.0,0
326.0,4.856434558709349,20,7.566907421340782,21.212374441976625,66.0,1
470.0,1.0558536587808474,4,7.805467472865813,18.83794150993722,84.0,0
484.0,0.0685175318441261,2,7.475922153802228,9.028464178046775,68.0,0
409.0,2.652977075141464,5,7.608569150307553,6.131814516787355,73.0,0
579.0,0.6060186205529947,2,7.451420504301805,1.607772123959517,79.0,0
261.0,0.7279300128123015,10,7.350001123764411,2.292896350728177,90.0,0
1469.3051579503463,1.0641827705122866,2,7.136095097570166,8.369213472917336,84.0,1
616.0,0.7252545159156368,3,7.8090450389873265,3.40378809491928,95.8158988071827,1
339.0,1.0535800692169568,3,7.533081864080966,6.440952104435743,74.0,0
432.0,4.121985363703002,4,7.531715428033657,26.295319547997728,66.0,0
456.0,0.8749715601548046,4,7.69989808720739,2.3374654373590062,62.0,0
206.0,0.32711975174788815,5,7.725482938730782,6.521464802380366,80.8158988071827,1
616.0,0.0486501047700251,7,7.211672742697239,11.049061305611485,90.0,0
981.269637954189,4.470879994007789,5,7.461219049344001,10.446047695081322,79.0,1
153.0,1.1393409291526693,3,7.227367949212014,1.8600122652932864,86.0,0
594.0,2.508800703984265,7,7.413284691654596,0.3824625968856266,82.0,0
484.0,0.1734515160025919,5,7.338323138684942,6.3760537529387,78.0,0
541.0,2.06084406092841,5,7.2221239311660925,11.173053051594792,78.0,0
1725.9458933464493,1.504300986139978,10,7.567697216229842,2.9226814177163902,74.0,1
597.0,2.6623844035302158,27,7.501005512366245,8.479859047760746,84.0,1
455.0,1.150651095583652,9,7.360197764394963,12.74067686431703,81.0,0
393.0,1.1970488750184582,15,7.570804395589668,6.035667561859258,79.0,1
613.0,2.0110887653514893,5,7.563209096725464,15.86723070389667,76.0,0
783.0,0.07440812366669974,4,7.600254005341689,19.431652163406365,85.8158988071827,1
493.0,3.0255376015477307,1,7.393095286900492,8.046529422627646,85.0,0
430.0,0.8989364439061588,3,7.769081189761164,29.512037731689222,82.0,0
580.0,1.6238836434528923,7,7.26268817756816,6.838350236732703,91.8158988071827,1
745.0,3.094307975865494,10,7.659154667702445,5.759408911393464,80.0,0
433.0,6.885059541837691,29,7.408444091026835,32.16767390950261,87.0,1
318.0,0.9434472706516492,5,8.0,3.701127723858901,72.0,0
731.0,6.99488152210156,5,7.387687420594865,45.040735542166416,81.0,0
331.0,4.978694271650539,6,7.738714912834459,9.933673802691644,81.0,0
756.0,2.434442306409861,7,7.664079223647279,3.4615412909723977,60.0,0
430.0,2.986202050724541,4,7.910499694335435,4.311428600453958,85.0,0
412.0,1.255607646252011,30,7.476007794442077,38.47743071068086,72.0,1
632.0,0.07242435130810095,4,7.616382917807277,9.601144756096438,94.8158988071827,1
594.0,2.1310498544086625,1,7.590723603105662,15.8773477171642,80.0,0
342.0,0.7460709187751872,2,7.675136047808547,1.0860444317480764,78.0,0
109.0,3.158557859529633,3,7.581679146420294,2.40930575044906,94.0,0
666.0,3.769634897189322,2,7.455469987781632,8.626397818546968,88.0,0
377.0,0.2774978744079374,1,7.657357754571105,3.046897910480766,84.0,0
412.0,1.255607646252011,9,7.619086511292101,38.47743071068086,72.0,0
523.0,0.0860427468585887,5,7.446447970228883,7.371053236943296,80.0,0
520.0,0.0169100453305376,4,7.60274391741843,0.0550849936882216,79.0,0
435.0,0.4823384779216572,8,7.283661805282721,27.331266500873,65.0,0
571.0,2.2912802379638486,23,7.528227059681764,4.26256899083794,76.0,1
351.0,1.3306441287722226,1,7.32161155711184,7.451157806390962,71.0,0
865.0,0.0974878088996277,7,7.805009246312798,10.609926425710253,78.0,0
293.0,0.6519183454051675,6,7.375381669069122,1.5268329841839092,60.0,0
817.0,0.5162955270946455,4,7.556191928265825,3.060498734180868,68.0,0
629.0,1.436956597997348,3,7.330795267707517,3.6747467530618048,66.0,0
1446.456541501543,3.4982683496327205,7,7.517960102119099,0.259040902251979,89.0,1
569.0,2.0542821335866206,6,7.72607627842153,16.606286913590395,74.0,0
311.0,5.000592097040775,4,7.509893781425283,10.043170765217964,83.0,0
463.0,8.772924719781232,5,7.606138770947218,2.665367229875088,61.0,0
352.0,0.6543331892586314,5,7.447631822093454,32.96063545293321,94.0,0
484.0,0.0685175318441261,26,7.511138278750331,9.028464178046775,68.0,1
624.0,2.507892229481968,4,7.690554505607004,49.337523416892274,72.0,0
546.0,0.8070225612797244,5,7.444888952564106,18.43375745845416,78.0,0
508.0,2.0385384305224057,3,7.619977516875447,0.6426125307607244,83.0,0
229.0,0.0505741347760287,8,7.507822086222668,1.7436425038388417,80.0,0
477.0,2.786660003237103,8,7.588998013055687,7.147107180852111,83.0,0
454.0,5.76574893619871,8,7.810726285798442,4.519738796535476,80.0,0
517.0,2.776058966198167,7,7.360704477466385,11.886189193396,82.8158988071827,1
438.0,1.589630394281024,7,7.293208686785213,20.307734088762366,68.0,0
511.0,0.0604826684267187,3,7.5618580673084494,4.845512068166608,93.0,0
420.0,1.5125911051241314,5,7.798145744127371,0.7899069304428153,56.0,0
405.0,0.4811596352144667,3,7.487781803503539,22.347238571582903,78.0,0
592.0,6.459775885659736,5,7.493975579703952,18.812660175917767,65.0,0
397.0,0.9926333441413672,6,7.368026825204491,4.983867012213052,74.0,0
522.0,1.7580600248927831,7,7.663379040625179,14.588466034680344,81.0,0
488.0,5.964255579925545,6,7.671413532682632,5.273935694448414,69.0,0
286.0,2.099325449295307,3,7.453060255416898,1.174177127482818,88.8158988071827,1
452.0,0.19844109737112164,5,7.274800129709684,0.270102883841943,93.8158988071827,1
751.0,1.3777378231817332,6,7.426352284827507,30.45676890451231,90.0,0
351.0,1.0596170835244951,6,7.704368165733374,7.558704019796554,75.0,0
477.0,0.9593328320405088,3,7.1081984778592044,6.178412037303351,92.0,0
500.0,1.012440943709275,9,7.2813959913498145,20.656214948773453,93.0,0
568.0,0.2635294721770113,3,7.296757090346999,0.2039078965804845,63.0,0
422.0,1.733783669875715,6,7.322684432563105,18.273476115168208,70.0,0
296.0,0.272485332881726,3,7.506950405615617,1.4683038870996077,84.0,0
441.0,2.1327604173116503,4,7.782513360257456,1.132568622637318,88.0,0
503.0,3.5204351465246813,6,7.584488777259995,4.957154372169834,91.0,0
711.0,1.99594404673893,8,7.315854187115759,6.989127110221794,88.0,0
